0.0050184,10.842,5.7708
0.0050554,17.396,8.0646
0.0050926,6.5395,5.101
0.0051301,2.3166,2.8861
0.0051679,11.356,5.3766
0.005206,-0.52364,NaN
0.0052444,-0.69818,NaN
0.005283,NaN,NaN
0.005322,9.1349,6.8008
0.0053612,2.8209,3.6077
0.0054007,11.448,5.3765
0.0054405,5.1767,2.8856
0.0054806,6.5478,4.1649
0.005521,1.7393,2.4054
0.0055616,10.782,5.7709
0.0056026,10.952,5.7707
0.0056439,16.281,6.3614
0.0056855,8.9687,6.801
0.0057274,-0.79792,NaN
0.0057696,3.0578,3.6073
0.0058121,6.5021,5.1011
0.0058549,7.4434,3.5845
0.0058981,-0.64831,NaN
0.0059416,6.5894,5.1009
0.0059853,9.62,4.6086
0.0060294,13.752,10.201
0.0060739,2.7152,1.9226
0.0061186,10.208,6.247
0.0061637,13.883,5.1005
0.0062091,4.1269,2.7769
0.0062549,2.167,2.8863
0.006301,6.5146,7.214
0.0063474,2.9768,2.5509
0.0063942,-0.47377,NaN
0.0064413,13.702,10.201
0.0064888,13.802,10.201
0.0065366,4.9307,2.4817
0.0065847,7.7292,3.181
0.0066333,9.775,3.7097
0.0066821,3.5374,2.9151
0.0067314,-0.62837,NaN
0.006781,-0.5386,NaN
0.006831,-0.67325,NaN
0.0068813,8.2741,4.0326
0.006932,3.4519,2.9152
0.0069831,4.3431,4.8093
0.0070345,5.5768,3.57
0.0070864,4.7581,2.2089
0.0071386,2.0788,1.8553
0.0071912,4.3264,4.8093
0.0072442,3.0079,2.5508
0.0072976,2.5906,2.2675
0.0073513,6.5811,2.945
0.0074055,-0.76676,NaN
0.0074601,5.092,4.081
0.0075151,-0.69818,NaN
0.0075704,1.082,1.6037
0.0076262,6.5324,2.7266
0.0076824,3.2814,2.2721
0.007739,1.0155,1.6039
0.0077961,1.9443,1.4704
0.0078535,1.2771,2.0621
0.0079114,1.2858,1.8041
0.0079697,4.2101,4.8095
0.0080284,2.2468,2.8862
0.0080876,6.1055,2.7185
0.0081471,5.318,2.2455
0.0082072,4.5883,2.6234
0.0082677,3.516,2.0613
0.0083286,1.9926,1.8554
0.00839,-0.67325,NaN
