0.0050184,17.403,2.0297
0.0050554,18.529,2.341
0.0050926,12.627,1.934
0.0051301,18.593,2.0972
0.0051679,15.872,1.7696
0.005206,11.755,2.638
0.0052444,18.819,4.719
0.005283,NaN,NaN
0.005322,14.904,2.4241
0.0053612,14.683,2.0855
0.0054007,13.323,1.6214
0.0054405,14.816,1.3243
0.0054806,13.709,1.6451
0.005521,16.462,1.8021
0.0055616,17.162,2.016
0.0056026,12.457,1.7177
0.0056439,14.702,1.7028
0.0056855,14.104,2.3595
0.0057274,15.861,3.0651
0.0057696,12.047,1.8885
0.0058121,12.624,1.934
0.0058549,11.751,1.2436
0.0058981,14.497,2.392
0.0059416,13.221,1.9785
0.0059853,15.955,1.6427
0.0060294,8.793,2.2846
0.0060739,10.114,0.96041
0.0061186,13.812,2.022
0.0061637,9.0986,1.1612
0.0062091,12.528,1.2843
0.0062549,8.1995,1.3959
0.006301,5.2517,1.7696
0.0063474,9.3864,1.1798
0.0063942,7.0397,1.4449
0.0064413,11.148,2.5712
0.0064888,14.106,2.8898
0.0065366,10.113,0.96041
0.0065847,9.3818,0.96326
0.0066333,9.4866,1.0118
0.0066821,8.716,1.2153
0.0067314,12.454,1.7177
0.006781,7.0344,1.2924
0.006831,8.793,1.6154
0.0068813,8.6399,1.1327
0.006932,6.8551,1.0792
0.0069831,6.2539,1.573
0.0070345,6.8604,1.0792
0.0070864,8.0574,0.77334
0.0071386,7.463,0.89732
0.0071912,6.6458,1.6214
0.0072442,6.882,1.011
0.0072976,7.4214,0.98966
0.0073513,8.0099,0.89026
0.0074055,7.7531,1.0736
0.0074601,7.4949,1.3347
0.0075151,4.6619,1.6684
0.0075704,8.0845,1.0322
0.0076262,6.0959,0.71999
0.0076824,6.3816,0.83076
0.007739,7.6858,1.0069
0.0077961,5.5719,0.62458
0.0078535,5.6661,0.98274
0.0079114,4.6767,0.83422
0.0079697,5.0633,1.4179
0.0080284,4.9027,1.0813
0.0080876,6.4888,0.77004
0.0081471,5.4315,0.61682
0.0082072,6.3812,0.83076
0.0082677,5.7649,0.69999
0.0083286,5.6327,0.7808
0.00839,7.0234,1.1798
0.0084518,5.7178,0.86952
0.0085141,5.7562,0.72601
0.0085768,5.7608,0.69999
0.00864,2.0811,0.70787
0.0087037,5.5206,0.7734
0.0087678,4.0428,0.53306
0.0088324,4.414,0.54048
0.0088975,6.3282,0.86694
0.0089631,4.7558,0.63622
0.0090291,4.0777,0.69796
0.0090956,5.5291,0.7734
0.0091627,1.7227,1.0217
0.0092302,4.5379,0.53415
0.0092982,4.719,0.48414
0.0093667,3.785,0.53172
0.0094357,4.6619,1.1798
0.0095053,3.8523,0.49285
0.0095753,4.0119,0.72985
0.0096459,4.5917,0.60413
0.0097169,3.4876,0.58989
0.0097885,4.9457,0.53
0.0098607,4.8872,0.60355
0.0099333,3.7529,0.70592
0.010007,4.6222,0.46954
0.01008,3.4832,0.51086
0.010155,4.1937,0.70786
0.010229,2.6997,0.52024
0.010305,3.7039,0.52658
0.010381,3.418,0.49072
0.010457,3.5211,0.40331
0.010534,2.7329,0.38671
0.010612,5.9896,0.94427
0.01069,3.1887,0.48911
0.010769,3.7981,0.55056
0.010848,3.432,0.44236
0.010928,3.936,0.47338
0.011009,3.0658,0.38338
0.01109,3.3945,0.55944
0.011171,3.4316,0.44236
0.011254,2.9608,0.44454
0.011337,2.9025,0.49855
0.01142,2.6887,0.38297
0.011504,3.5662,0.38379
0.011589,2.6655,0.37343
0.011675,3.1132,0.44344
0.011761,2.3664,0.39869
0.011847,3.2699,0.59716
0.011935,1.7558,0.27631
0.012023,2.4122,0.30178
0.012111,2.6026,0.39571
0.0122,3.597,0.45294
0.01229,2.6861,0.38297
0.012381,2.6038,0.36124
0.012472,2.4651,0.36765
0.012564,2.5759,0.34558
0.012657,2.3491,0.32406
0.01275,2.9598,0.34996
0.012844,2.5054,0.40932
0.012938,2.5758,0.34558
0.013034,3.1794,0.40714
0.01313,1.9872,0.23376
0.013227,2.4392,0.3299
0.013324,2.8605,0.44976
0.013422,1.8824,0.28578
0.013521,3.1907,0.43748
0.013621,1.9516,0.24322
0.013721,2.1196,0.28733
0.013822,2.0691,0.31658
0.013924,1.9815,0.25805
0.014027,2.5267,0.43624
0.01413,1.8824,0.25173
0.014234,1.9373,0.24838
0.014339,2.3365,0.27615
0.014445,2.5691,0.33847
0.014551,2.5843,0.42781
0.014658,1.7304,0.20713
0.014766,1.8188,0.24743
0.014875,1.886,0.27179
0.014985,2.0387,0.28225
0.015095,1.8148,0.24743
0.015206,2.1013,0.27323
0.015319,2.3392,0.26216
0.015431,1.883,0.22554
0.015545,1.996,0.26654
0.01566,1.9954,0.29957
0.015775,2.0494,0.24586
0.015891,1.8667,0.21076
0.016008,2.0144,0.2759
0.016126,2.3678,0.2742
0.016245,1.8907,0.25968
0.016365,2.0824,0.21811
0.016486,2.391,0.2653
0.016607,1.68,0.20035
0.016729,1.9143,0.27809
0.016853,1.9951,0.22941
0.016977,2.1239,0.22429
0.017102,2.1556,0.23785
0.017228,2.2715,0.28824
0.017355,2.082,0.20844
0.017483,1.864,0.21708
0.017612,1.7601,0.21779
0.017741,1.6584,0.20289
0.017872,2.1326,0.23414
0.018004,2.0835,0.22715
0.018136,1.6978,0.17968
0.01827,2.3048,0.25154
0.018405,1.808,0.2405
0.01854,1.9862,0.18038
0.018677,1.8931,0.21847
0.018815,1.8742,0.20918
0.018953,1.8674,0.20496
0.019093,2.0913,0.2053
0.019234,1.7164,0.18062
0.019375,2.1509,0.22346
0.019518,1.822,0.20821
0.019662,1.6462,0.16348
0.019807,1.8649,0.19593
0.019953,1.6342,0.19766
0.0201,1.5952,0.16911
0.020248,1.8408,0.17743
0.020397,1.8464,0.1903
0.020547,2.1214,0.2121
0.020699,1.6471,0.17176
0.020851,1.7406,0.1636
0.021005,1.8279,0.19388
0.02116,1.7162,0.17523
0.021316,2.1077,0.17622
0.021473,1.7734,0.18343
0.021631,1.8937,0.17975
0.02179,1.5963,0.16323
0.021951,1.7408,0.15765
0.022113,1.6978,0.17437
0.022276,1.8032,0.17678
0.02244,1.7565,0.14847
0.022605,1.7175,0.18352
0.022772,1.4444,0.14674
0.02294,1.7703,0.15282
0.023109,1.7514,0.1602
0.023279,1.8009,0.18332
0.02345,1.7005,0.14596
0.023623,1.5519,0.14201
0.023797,1.6337,0.16855
0.023973,1.8934,0.14935
0.024149,1.75,0.1546
0.024327,1.6061,0.14669
0.024507,1.7993,0.15504
0.024687,1.9001,0.1467
0.024869,1.8628,0.16306
0.025052,1.9989,0.15038
0.025237,1.854,0.1572
0.025423,1.7298,0.14799
0.02561,1.8521,0.1431
0.025799,2.2951,0.16019
0.025989,2.0451,0.1697
0.026181,1.623,0.12889
0.026373,2.0031,0.1492
0.026568,1.8379,0.14513
0.026764,1.8251,0.13753
0.026961,2.0713,0.15093
0.027159,2.1389,0.15623
0.02736,1.9276,0.13359
0.027561,1.7847,0.14586
0.027764,1.8522,0.12904
0.027969,2.3579,0.15728
0.028175,1.7923,0.13253
0.028383,2.0811,0.1443
0.028592,2.1457,0.14355
0.028802,2.076,0.13961
0.029015,2.3134,0.14077
0.029228,2.1033,0.14442
0.029444,2.1829,0.13583
0.029661,1.9616,0.13029
0.029879,2.1227,0.14161
