0.0050184,19.85,0.68879
0.0050554,18.721,0.74787
0.0050926,168.48,2.2432
0.0051301,20.544,0.7007
0.0051679,21.14,0.64888
0.005206,151.12,3.0046
0.0052444,64.746,2.7813
0.005283,NaN,NaN
0.005322,16.483,0.81028
0.0053612,14.3,0.65368
0.0054007,34.263,0.82603
0.0054405,20.651,0.49677
0.0054806,18.233,0.60263
0.005521,323.34,2.5374
0.0055616,13.9,0.57643
0.0056026,167.32,1.9995
0.0056439,23.531,0.68456
0.0056855,15.446,0.78442
0.0057274,196.22,3.4237
0.0057696,9.2842,0.52671
0.0058121,11.911,0.5966
0.0058549,12.672,0.41022
0.0058981,56.065,1.4943
0.0059416,19.289,0.75912
0.0059853,17.386,0.54481
0.0060294,13.733,0.90592
0.0060739,129.06,1.0891
0.0061186,20.603,0.78455
0.0061637,90.508,1.1626
0.0062091,12.751,0.4115
0.0062549,76.048,1.348
0.006301,4.8327,0.53761
0.0063474,10.209,0.39056
0.0063942,13.675,0.63919
0.0064413,71.675,2.0693
0.0064888,14.032,0.91571
0.0065366,9.8097,0.30033
0.0065847,43.292,0.65655
0.0066333,75.661,0.90654
0.0066821,79.254,1.1631
0.0067314,10.89,0.51023
0.006781,55.238,1.1489
0.006831,6.9535,0.4559
0.0068813,9.3722,0.37424
0.006932,19.792,0.58128
0.0069831,8.0006,0.56459
0.0070345,7.8287,0.36565
0.0070864,8.1036,0.24607
0.0071386,39.138,0.65201
0.0071912,193.85,2.7785
0.0072442,56.698,0.92021
0.0072976,5.4772,0.26977
0.0073513,25.352,0.50245
0.0074055,6.206,0.30459
0.0074601,24.605,0.76684
0.0075151,3.1004,0.43075
0.0075704,5.5045,0.27042
0.0076262,10.175,0.29475
0.0076824,26.386,0.53538
0.007739,52.562,0.83533
0.0077961,24.388,0.41403
0.0078535,33.377,0.75482
0.0079114,5.8945,0.2968
0.0079697,33.088,1.148
0.0080284,3.8416,0.30318
0.0080876,4.4709,0.2028
0.0081471,6.7624,0.21808
0.0082072,5.2838,0.23968
0.0082677,37.679,0.56708
0.0083286,29.134,0.56257
0.00839,30.837,0.78367
0.0084518,4.1366,0.23447
0.0085141,9.1939,0.29076
0.0085768,3.8347,0.18102
0.00864,3.4125,0.28573
0.0087037,7.3362,0.28238
0.0087678,11.513,0.28451
0.0088324,28.582,0.43558
