0.0050184,9.4463,1.2565
0.0050554,6.4125,1.1583
0.0050926,6.8265,1.1951
0.0051301,5.9587,0.9986
0.0051679,10.502,1.2091
0.005206,6.211,1.6115
0.0052444,4.1205,1.8608
0.005283,NaN,NaN
0.005322,6.0747,1.3011
0.0053612,6.6119,1.1769
0.0054007,4.6825,0.80872
0.0054405,8.8698,0.8608
0.0054806,8.4219,1.0832
0.005521,7.4511,1.0192
0.0055616,7.4457,1.1165
0.0056026,7.1226,1.0914
0.0056439,5.6548,0.88808
0.0056855,8.8389,1.5691
0.0057274,7.8595,1.8137
0.0057696,4.5452,0.9758
0.0058121,7.4484,1.2482
0.0058549,5.2374,0.69808
0.0058981,4.6782,1.1437
0.0059416,5.9972,1.1203
0.0059853,7.9255,0.97308
0.0060294,9.9471,2.0384
0.0060739,5.0216,0.56896
0.0061186,5.9979,1.1203
0.0061637,5.3777,0.7501
0.0062091,5.6009,0.72216
0.0062549,4.7851,0.89627
0.006301,2.4562,1.0192
0.0063474,5.1647,0.73554
0.0063942,4.9656,1.0192
0.0064413,2.8708,1.1009
0.0064888,4.5409,1.38
0.0065366,6.1736,0.63045
0.0065847,5.9242,0.6431
0.0066333,4.876,0.60992
0.0066821,4.7215,0.75187
0.0067314,5.456,0.95609
0.006781,4.1297,0.83217
0.006831,3.9139,0.90684
0.0068813,5.0542,0.72815
0.006932,3.0522,0.60618
0.0069831,2.4696,0.83217
0.0070345,2.6993,0.57014
0.0070864,4.6433,0.49342
0.0071386,4.2807,0.57116
0.0071912,3.8556,1.0379
0.0072442,4.8544,0.71313
0.0072976,3.7555,0.59206
0.0073513,3.9857,0.52814
0.0074055,4.5326,0.69
0.0074601,2.7902,0.68623
0.0075151,0.79188,0.58847
0.0075704,2.9287,0.52305
0.0076262,4.4187,0.51477
0.0076824,3.7449,0.53494
0.007739,2.9249,0.52306
0.0077961,2.9023,0.37918
0.0078535,3.0457,0.60619
0.0079114,3.2988,0.58843
0.0079697,3.2941,0.96091
0.0080284,2.959,0.70613
0.0080876,2.9127,0.43416
0.0081471,2.8033,0.3728
0.0082072,3.2907,0.50182
0.0082677,3.1154,0.43274
0.0083286,4.1244,0.56105
0.00839,2.8737,0.63559
0.0084518,3.3859,0.56244
0.0085141,3.0361,0.4435
0.0085768,2.637,0.39875
0.00864,3.2987,0.74432
0.0087037,3.8184,0.54027
0.0087678,3.3902,0.40956
0.0088324,2.5587,0.34597
0.0088975,2.3833,0.44814
0.0089631,2.8791,0.41609
0.0090291,2.2106,0.43242
0.0090956,2.614,0.44757
0.0091627,2.0473,0.93041
0.0092302,2.3688,0.32482
0.0092982,2.5312,0.29828
0.0093667,2.4098,0.35657
0.0094357,1.208,0.50962
0.0095053,2.3232,0.32186
0.0095753,1.8128,0.41352
0.0096459,2.5731,0.38034
0.0097169,2.044,0.37984
0.0097885,2.4979,0.31702
0.0098607,2.7191,0.37865
0.0099333,1.4452,0.36986
0.010007,1.8291,0.2491
0.01008,2.1449,0.33707
0.010155,1.8763,0.3991
0.010229,1.9737,0.37346
0.010305,2.4046,0.35657
0.010381,1.9215,0.3096
0.010457,1.8116,0.24376
0.010534,1.8142,0.26479
0.010612,1.6244,0.4161
0.01069,1.9372,0.32062
0.010769,1.7914,0.31871
0.010848,1.3113,0.23107
0.010928,1.9838,0.283
0.011009,1.8629,0.25132
0.01109,1.6903,0.33263
0.011171,1.311,0.23107
0.011254,1.5337,0.26958
0.011337,1.869,0.33626
0.01142,1.9344,0.27277
0.011504,1.4825,0.20891
0.011589,2.0249,0.27317
0.011675,1.539,0.2628
0.011761,1.5305,0.26959
0.011847,1.0961,0.29301
0.011935,1.8032,0.23403
0.012023,2.5597,0.26006
0.012111,1.5862,0.25985
0.0122,1.6655,0.25986
0.01229,1.4408,0.23623
0.012381,1.2125,0.20805
0.012472,1.3606,0.2301
0.012564,2.2971,0.27347
0.012657,1.6878,0.23065
0.01275,1.686,0.22228
0.012844,1.1662,0.23575
0.012938,1.2728,0.20495
0.013034,1.5914,0.24272
0.01313,1.5909,0.1754
0.013227,1.5048,0.21795
0.013324,1.4792,0.27256
0.013422,1.2386,0.1949
0.013521,1.3352,0.23903
0.013621,1.4391,0.17531
0.013721,1.7099,0.21643
0.013822,1.4928,0.22577
0.013924,1.9525,0.21437
0.014027,1.5222,0.28489
0.01413,1.559,0.19202
0.014234,1.2789,0.16964
