0.0050184,13.141,0.49543
0.0050554,0.6961,0.12784
0.0050926,0.18237,0.066019
0.0051301,0.8179,0.12386
0.0051679,8.9429,0.37312
0.005206,0.2767,0.11435
0.0052444,0.088843,0.093369
0.005283,NaN,NaN
0.005322,0.1836,0.076232
0.0053612,7.0204,0.40494
0.0054007,0.22969,0.060266
0.0054405,4.6923,0.20939
0.0054806,7.5891,0.34374
0.005521,0.26022,0.064158
0.0055616,11.255,0.45852
0.0056026,1.9381,0.19042
0.0056439,0.13649,0.046683
0.0056855,15.681,0.69866
0.0057274,0.13488,0.080859
0.0057696,0.3699,0.093363
0.0058121,0.29883,0.084157
0.0058549,2.7764,0.16982
0.0058981,0.61822,0.13918
0.0059416,0.13601,0.057175
0.0059853,4.9171,0.2562
0.0060294,16.661,0.88201
0.0060739,4.2835,0.17547
0.0061186,0.62624,0.12128
0.0061637,0.17154,0.0452
0.0062091,4.5807,0.21809
0.0062549,0.20075,0.061932
0.006301,-0.0045186,NaN
0.0063474,3.637,0.20614
0.0063942,0.207,0.070023
0.0064413,0.088682,0.066022
0.0064888,1.3497,0.25139
0.0065366,3.278,0.15353
0.0065847,1.4193,0.10525
0.0066333,3.4328,0.17081
0.0066821,0.14293,0.044237
0.0067314,6.5873,0.35082
0.006781,0.10855,0.04574
0.006831,1.0693,0.1583
0.0068813,2.586,0.17388
0.006932,0.15571,0.046204
0.0069831,0.090349,0.053905
0.0070345,0.38287,0.071825
0.0070864,2.82,0.12837
0.0071386,2.7464,0.15277
0.0071912,0.37033,0.10781
0.0072442,3.859,0.21232
0.0072976,0.49395,0.071871
0.0073513,0.15929,0.035655
0.0074055,2.8076,0.18117
0.0074601,0.032955,0.026412
0.0075151,0.088843,0.066022
0.0075704,1.0651,0.10528
0.0076262,2.1696,0.12041
0.0076824,2.4486,0.14429
0.007739,0.23479,0.049751
0.0077961,1.759,0.098395
0.0078535,0.22166,0.054994
0.0079114,2.2373,0.16171
0.0079697,0.027248,0.031127
0.0080284,0.21994,0.064685
0.0080876,0.82232,0.077016
0.0081471,0.53967,0.054644
0.0082072,3.1022,0.16237
0.0082677,0.3962,0.051657
0.0083286,1.9735,0.12956
0.00839,0.073444,0.034797
0.0084518,1.9463,0.14224
0.0085141,0.18263,0.036621
0.0085768,0.75599,0.071203
0.00864,0.090005,0.041755
0.0087037,1.2517,0.10326
0.0087678,1.303,0.084725
0.0088324,0.94061,0.069974
0.0088975,0.099342,0.030966
0.0089631,1.23,0.090705
0.0090291,0.15465,0.038496
0.0090956,0.91286,0.088205
0.0091627,0.22969,0.10438
0.0092302,0.28541,0.037745
0.0092982,1.0153,0.062967
