0.0050184,10.129,1.2148
0.0050554,27.919,2.2524
0.0050926,6.1371,1.0583
0.0051301,5.3438,0.88323
0.0051679,10.252,1.1156
0.005206,17.035,2.4886
0.0052444,5.7729,2.0535
0.005283,NaN,NaN
0.005322,5.7838,1.1856
0.0053612,6.676,1.104
0.0054007,5.7792,0.83832
0.0054405,12.748,0.96316
0.0054806,16.06,1.3955
0.005521,7.3476,0.94505
0.0055616,9.2547,1.1616
0.0056026,7.8112,1.067
0.0056439,7.3534,0.94505
0.0056855,11.825,1.694
0.0057274,3.9529,1.204
0.0057696,4.1469,0.87046
0.0058121,11.762,1.4633
0.0058549,11.426,0.96126
0.0058981,5.0494,1.109
0.0059416,11.585,1.452
0.0059853,6.2922,0.81005
0.0060294,6.8632,1.5823
0.0060739,6.7824,0.61685
0.0061186,6.5033,1.089
0.0061637,5.5992,0.71458
0.0062091,9.0811,0.85751
0.0062549,13.322,1.3927
0.006301,3.2319,1.089
0.0063474,5.5041,0.70879
0.0063942,6.1472,1.0583
0.0064413,2.8676,1.0267
0.0064888,5.7767,1.452
0.0065366,4.8834,0.52389
0.0065847,8.012,0.69773
0.0066333,4.188,0.52801
0.0066821,5.0526,0.72601
0.0067314,6.212,0.95215
0.006781,3.3125,0.69637
0.006831,2.8701,0.72602
0.0068813,5.1354,0.68516
0.006932,3.3889,0.59581
0.0069831,5.3006,1.1351
0.0070345,6.0887,0.79666
0.0070864,5.2761,0.49081
0.0071386,3.8666,0.50696
0.0071912,5.2998,1.1351
0.0072442,4.0537,0.60878
0.0072976,4.0024,0.57041
0.0073513,5.5947,0.58345
0.0074055,4.1359,0.61551
0.0074601,3.8863,0.7545
0.0075151,1.7799,0.81173
0.0075704,4.5718,0.60903
0.0076262,4.0625,0.46093
0.0076824,3.6632,0.49391
0.007739,4.0038,0.57041
0.0077961,4.0268,0.41625
0.0078535,2.7609,0.53893
0.0079114,2.6057,0.48872
0.0079697,3.8419,0.96802
0.0080284,2.7267,0.63293
0.0080876,2.3736,0.36622
0.0081471,3.5133,0.38908
0.0082072,3.3329,0.47135
0.0082677,2.8735,0.38807
0.0083286,3.3343,0.47135
0.00839,2.7491,0.58031
0.0084518,3.196,0.51019
0.0085141,2.6488,0.38692
0.0085768,3.234,0.41161
0.00864,3.6039,0.72602
0.0087037,3.1333,0.45727
0.0087678,2.4879,0.32804
0.0088324,2.3937,0.31243
0.0088975,3.0957,0.47608
0.0089631,3.1341,0.40503
0.0090291,2.219,0.40423
0.0090956,2.6766,0.42262
0.0091627,0.33414,0.36305
0.0092302,2.6398,0.3197
0.0092982,2.5713,0.28054
0.0093667,2.4654,0.33652
0.0094357,1.4169,0.51339
0.0095053,2.6,0.31741
0.0095753,2.2269,0.42686
0.0096459,2.0997,0.32106
0.0097169,2.8117,0.41478
0.0097885,2.4558,0.29336
0.0098607,2.4176,0.33345
0.0099333,2.1482,0.41917
0.010007,2.5831,0.27551
0.01008,2.0528,0.30776
0.010155,2.2903,0.4107
0.010229,1.7824,0.33139
0.010305,2.0524,0.30776
0.010381,2.018,0.29589
0.010457,1.9993,0.23859
0.010534,1.6488,0.23568
0.010612,1.2357,0.33958
0.01069,1.6901,0.27972
0.010769,1.9017,0.30612
0.010848,2.2157,0.27873
0.010928,1.7999,0.25169
0.011009,1.6543,0.22117
0.01109,1.9773,0.33509
0.011171,2.1118,0.27223
0.011254,2.1044,0.29364
0.011337,1.0602,0.23765
0.01142,1.8526,0.24915
0.011504,2.0444,0.22808
0.011589,1.6719,0.23197
0.011675,1.8012,0.26474
0.011761,1.7789,0.27058
0.011847,1.7483,0.34296
0.011935,1.5472,0.20252
0.012023,1.6887,0.19779
0.012111,2.001,0.27166
0.0122,1.6604,0.24201
0.01229,1.422,0.21891
0.012381,1.6326,0.22435
0.012472,1.451,0.22138
0.012564,1.6969,0.21988
0.012657,1.4187,0.1976
0.01275,1.7463,0.21095
0.012844,1.7435,0.26755
0.012938,1.613,0.21449
0.013034,1.9566,0.25055
0.01313,1.5859,0.16335
0.013227,1.2053,0.18238
0.013324,1.6322,0.26671
0.013422,1.1843,0.17777
0.013521,1.1649,0.20854
0.013621,1.3099,0.15614
0.013721,1.6323,0.19734
0.013822,1.3023,0.19697
0.013924,1.3202,0.16508
0.014027,1.4641,0.26067
0.01413,1.3601,0.16753
0.014234,1.3068,0.15986
0.014339,1.4771,0.17219
0.014445,1.5003,0.20302
0.014551,0.77895,0.18617
0.014658,1.1982,0.13499
0.014766,1.5024,0.17582
0.014875,1.0904,0.16227
0.014985,0.87986,0.14627
0.015095,1.258,0.16134
0.015206,1.1864,0.16122
0.015319,1.3333,0.15539
0.015431,1.2717,0.14521
0.015545,1.2924,0.16814
0.01566,1.3893,0.19577
0.015775,1.3852,0.15839
0.015891,1.1915,0.13202
0.016008,1.285,0.17279
0.016126,1.0941,0.14676
0.016245,0.86459,0.13839
0.016365,1.2267,0.1314
0.016486,1.4537,0.1623
0.016607,1.2189,0.13355
0.016729,1.2749,0.17785
0.016853,1.1331,0.13578
0.016977,1.1789,0.13125
0.017102,1.3581,0.14806
0.017228,1.4419,0.18009
0.017355,1.1811,0.12329
0.017483,1.1925,0.13614
0.017612,1.4058,0.15221
0.017741,1.1687,0.13336
0.017872,1.0807,0.13108
0.018004,1.3414,0.14289
0.018136,1.283,0.12219
0.01827,1.0718,0.13507
0.018405,1.2846,0.15871
0.01854,1.3498,0.11651
0.018677,1.2255,0.13781
0.018815,1.2232,0.13246
0.018953,1.2567,0.13174
0.019093,1.2869,0.12634
0.019234,1.2831,0.12219
0.019375,1.2259,0.13246
0.019518,1.2779,0.13655
0.019662,1.3422,0.11536
0.019807,1.1969,0.12306
0.019953,1.1338,0.12892
0.0201,1.1525,0.11249
0.020248,1.0817,0.10677
0.020397,1.3353,0.12667
0.020547,0.97433,0.11322
0.020699,1.2378,0.11648
0.020851,1.1355,0.10357
0.021005,1.0511,0.11544
0.02116,1.0348,0.10677
0.021316,1.1819,0.10364
0.021473,1.148,0.11569
0.021631,1.104,0.10774
0.02179,1.2609,0.1134
0.021951,1.3446,0.10838
0.022113,1.2263,0.11599
0.022276,1.2756,0.11643
0.02244,1.2905,0.099584
0.022605,1.3614,0.12775
0.022772,1.2962,0.10844
0.02294,1.5156,0.11049
0.023109,1.2703,0.10678
0.023279,1.0301,0.10888
0.02345,1.3983,0.10345
0.023623,1.3644,0.10392
0.023797,1.2025,0.11315
0.023973,1.2921,0.096654
0.024149,1.4358,0.10945
0.024327,1.2198,0.099974
0.024507,1.4105,0.10734
0.024687,1.3186,0.095724
0.024869,1.2574,0.10497
0.025052,1.298,0.095
0.025237,1.4441,0.10852
0.025423,1.2687,0.099191
0.02561,1.3906,0.09701
0.025799,1.4594,0.10017
0.025989,1.2754,0.10511
0.026181,1.7248,0.10354
0.026373,1.4991,0.10102
0.026568,1.405,0.099263
0.026764,1.5762,0.099872
0.026961,1.5255,0.1014
0.027159,1.4601,0.10114
0.02736,1.685,0.097587
0.027561,1.6891,0.11074
0.027764,1.4571,0.089514
0.027969,1.6657,0.10355
0.028175,1.7529,0.10226
0.028383,1.7248,0.10271
0.028592,1.7296,0.1008
0.028802,1.5815,0.095354
0.029015,2.0107,0.1026
0.029228,1.7824,0.10394
0.029444,1.7445,0.094991
0.029661,1.871,0.099355
0.029879,1.3687,0.089151
0.0301,2.0931,0.10077
0.030321,1.7706,0.1036
0.030545,1.6749,0.087485
0.03077,2.2051,0.10625
0.030997,1.7715,0.097444
0.031225,2.0268,0.09377
0.031455,1.8422,0.098974
0.031687,2.1028,0.095781
0.03192,2.1023,0.10165
0.032156,1.7566,0.090078
0.032393,2.1939,0.09749
0.032631,1.9909,0.096396
0.032872,2.3209,0.099102
0.033114,1.9203,0.091887
0.033358,2.4337,0.10293
0.033604,2.2751,0.09676
0.033851,2.1998,0.093108
0.034101,2.1971,0.10187
0.034352,2.184,0.088183
0.034605,2.3227,0.09941
0.03486,2.2409,0.092711
0.035117,2.5688,0.098154
0.035376,2.209,0.091603
0.035637,2.7228,0.10287
0.035899,2.248,0.089657
0.036164,2.6587,0.096931
0.03643,2.3513,0.095464
0.036699,2.8724,0.095964
0.036969,2.1494,0.087696
0.037241,2.8892,0.099795
0.037516,2.2357,0.08856
0.037792,2.9492,0.096833
0.038071,2.4656,0.089393
0.038351,2.9218,0.099901
0.038634,2.4753,0.085858
0.038919,2.8287,0.094622
0.039205,2.4109,0.086001
0.039494,2.9909,0.098332
0.039785,2.518,0.08298
0.040079,2.6252,0.089312
0.040374,2.714,0.087246
0.040671,2.6474,0.090229
0.040971,2.7622,0.086842
0.041273,2.6254,0.08534
0.041577,3.0426,0.090433
0.041883,2.5455,0.083735
0.042192,2.9075,0.089929
0.042503,2.6357,0.081042
0.042816,2.7207,0.083909
0.043132,2.8521,0.083845
0.04345,2.7105,0.083753
0.04377,3.0598,0.087674
0.044092,2.705,0.081148
0.044417,2.7356,0.081319
0.044744,2.6762,0.077674
0.045074,2.5789,0.077959
0.045406,2.8192,0.080701
0.045741,2.611,0.077096
0.046078,2.5946,0.076621
0.046417,2.7415,0.077552
0.04676,2.5067,0.075077
0.047104,2.5368,0.07291
0.047451,2.4021,0.069971
0.047801,2.3501,0.069819
0.048153,2.5567,0.072574
0.048508,2.2582,0.066419
